path,start_off,end_off,lfh_size,compressed_size,uncompressed_size,compression,file_id,subject,modality,stimulus,repetition
sub015/2drt/raw/sub015_2drt_14_picture3_raw.h5,82868149130,82990769066,112,122619825,260792020,8,26378810,sub015,2drt,14_picture3,
sub015/2drt/raw/sub015_2drt_15_picture4_raw.h5,82990769067,83113578208,112,122809030,261178420,8,26378810,sub015,2drt,15_picture4,
sub015/2drt/raw/sub015_2drt_16_picture5_raw.h5,83113578209,83234900380,112,121322060,258133424,8,26378810,sub015,2drt,16_picture5,
sub015/2drt/raw/sub015_2drt_17_topic1_raw.h5,83234900381,83356376355,110,121475865,258616424,8,26378810,sub015,2drt,17_topic1,
sub015/2drt/raw/sub015_2drt_18_topic2_raw.h5,83356376356,83478445241,110,122068776,260019220,8,26378810,sub015,2drt,18_topic2,
sub015/2drt/raw/sub015_2drt_19_topic3_raw.h5,83478445242,83601313110,110,122867759,261709720,8,26378810,sub015,2drt,19_topic3,
sub015/2drt/raw/sub015_2drt_20_topic4_raw.h5,83601313111,83722445588,110,121132368,257988524,8,26378810,sub015,2drt,20_topic4,
sub015/2drt/raw/sub015_2drt_21_topic5_raw.h5,83722445589,83844586772,110,122141074,260019220,8,26378810,sub015,2drt,21_topic5,
sub014/2drt/raw/sub014_2drt_01_vcv1_r1_raw.h5,87334380685,87484822810,111,150442015,322420632,8,26378810,sub014,2drt,01_vcv1,1
sub014/2drt/raw/sub014_2drt_02_vcv2_r1_raw.h5,87484822811,87627313359,111,142490438,305454756,8,26378810,sub014,2drt,02_vcv2,1
sub014/2drt/raw/sub014_2drt_03_vcv3_r1_raw.h5,87627313360,87770941024,111,143627554,307871852,8,26378810,sub014,2drt,03_vcv3,1
sub014/2drt/raw/sub014_2drt_04_bvt_r1_raw.h5,87770941025,87890763134,110,119822000,256829324,8,26378810,sub014,2drt,04_bvt,1
sub014/2drt/raw/sub014_2drt_05_shibboleth_r1_raw.h5,87890763135,87986447200,117,95683949,205060200,8,26378810,sub014,2drt,05_shibboleth,1
sub014/2drt/raw/sub014_2drt_06_rainbow_r1_raw.h5,87986447201,88116405647,114,129958333,278578996,8,26378810,sub014,2drt,06_rainbow,1
sub014/2drt/raw/sub014_2drt_07_grandfather1_r1_raw.h5,88116405648,88219200619,119,102794853,220333480,8,26378810,sub014,2drt,07_grandfather1,1
sub014/2drt/raw/sub014_2drt_08_grandfather2_r1_raw.h5,88219200620,88308923392,119,89722654,192491720,8,26378810,sub014,2drt,08_grandfather2,1
sub014/2drt/raw/sub014_2drt_09_northwind1_r1_raw.h5,88308923393,88372998547,117,64075038,137190408,8,26378810,sub014,2drt,09_northwind1,1
sub014/2drt/raw/sub014_2drt_10_northwind2_r1_raw.h5,88372998548,88463810433,117,90811769,194522416,8,26378810,sub014,2drt,10_northwind2,1
sub014/2drt/raw/sub014_2drt_11_postures_r1_raw.h5,88463810434,88579696188,115,115885640,248320140,8,26378810,sub014,2drt,11_postures,1
sub014/2drt/raw/sub014_2drt_01_vcv1_r2_raw.h5,88579696189,88731672453,111,151976154,325660924,8,26378810,sub014,2drt,01_vcv1,2
sub014/2drt/raw/sub014_2drt_02_vcv2_r2_raw.h5,88731672454,88878715110,111,147042546,315074840,8,26378810,sub014,2drt,02_vcv2,2
sub014/2drt/raw/sub014_2drt_03_vcv3_r2_raw.h5,88878715111,89024089382,111,145374161,311544748,8,26378810,sub014,2drt,03_vcv3,2
sub014/2drt/raw/sub014_2drt_04_bvt_r2_raw.h5,89024089383,89136436374,110,112346882,240732848,8,26378810,sub014,2drt,04_bvt,2
sub014/2drt/raw/sub014_2drt_05_shibboleth_r2_raw.h5,89136436375,89228374515,117,91938024,197036112,8,26378810,sub014,2drt,05_shibboleth,2
sub014/2drt/raw/sub014_2drt_06_rainbow_r2_raw.h5,89228374516,89354969451,114,126594822,271426404,8,26378810,sub014,2drt,06_rainbow,2
sub014/2drt/raw/sub014_2drt_07_grandfather1_r2_raw.h5,89354969452,89455382994,119,100413424,215209488,8,26378810,sub014,2drt,07_grandfather1,2
sub014/2drt/raw/sub014_2drt_08_grandfather2_r2_raw.h5,89455382995,89547014559,119,91631446,196359912,8,26378810,sub014,2drt,08_grandfather2,2
sub014/2drt/raw/sub014_2drt_09_northwind1_r2_raw.h5,89547014560,89611353650,117,64338974,137914908,8,26378810,sub014,2drt,09_northwind1,2
sub014/2drt/raw/sub014_2drt_10_northwind2_r2_raw.h5,89611353651,89704587385,117,93233618,199887908,8,26378810,sub014,2drt,10_northwind2,2
sub014/2drt/raw/sub014_2drt_11_postures_r2_raw.h5,89704587386,89816487351,115,111899851,239909652,8,26378810,sub014,2drt,11_postures,2
sub014/2drt/raw/sub014_2drt_12_picture1_raw.h5,89816487352,89939027601,112,122540138,262677816,8,26378810,sub014,2drt,12_picture1,
sub014/2drt/raw/sub014_2drt_13_picture2_raw.h5,89939027602,90061742979,112,122715266,263160816,8,26378810,sub014,2drt,13_picture2,
sub014/2drt/raw/sub014_2drt_14_picture3_raw.h5,90061742980,90183106735,112,121363644,260357320,8,26378810,sub014,2drt,14_picture3,
sub014/2drt/raw/sub014_2drt_15_picture4_raw.h5,90183106736,90305567751,112,122460904,262677816,8,26378810,sub014,2drt,15_picture4,
sub014/2drt/raw/sub014_2drt_16_picture5_raw.h5,90305567752,90373311233,112,67743370,145262796,8,26378810,sub014,2drt,16_picture5,
sub014/2drt/raw/sub014_2drt_17_topic1_raw.h5,90373311234,90498686574,110,125375231,271716204,8,26378810,sub014,2drt,17_topic1,
sub014/2drt/raw/sub014_2drt_18_topic2_raw.h5,90498686575,90620202154,110,121515470,263740416,8,26378810,sub014,2drt,18_topic2,
sub014/2drt/raw/sub014_2drt_19_topic3_raw.h5,90620202155,90741447624,110,121245360,260647120,8,26378810,sub014,2drt,19_topic3,
sub014/2drt/raw/sub014_2drt_20_topic4_raw.h5,90741447625,90863453800,110,122006066,261902920,8,26378810,sub014,2drt,20_topic4,
sub014/2drt/raw/sub014_2drt_21_topic5_raw.h5,90863453801,90985049601,110,121595691,261033520,8,26378810,sub014,2drt,21_topic5,
sub050/2drt/raw/sub050_2drt_01_vcv1_r1_raw.h5,94712214729,94906731129,111,194516290,428522972,8,26378810,sub050,2drt,01_vcv1,1
sub050/2drt/raw/sub050_2drt_02_vcv2_r1_raw.h5,94906731130,95096846458,111,190115218,419144388,8,26378810,sub050,2drt,02_vcv2,1
sub050/2drt/raw/sub050_2drt_03_vcv3_r1_raw.h5,95096846459,95292300441,111,195453872,431278168,8,26378810,sub050,2drt,03_vcv3,1
sub050/2drt/raw/sub050_2drt_04_bvt_r1_raw.h5,95292300442,95436228366,110,143927815,317636836,8,26378810,sub050,2drt,04_bvt,1
sub050/2drt/raw/sub050_2drt_05_shibboleth_r1_raw.h5,95436228367,95553313287,117,117084804,258471524,8,26378810,sub050,2drt,05_shibboleth,1
sub050/2drt/raw/sub050_2drt_06_rainbow_r1_raw.h5,95553313288,95726439930,114,173126529,382650640,8,26378810,sub050,2drt,06_rainbow,1
sub050/2drt/raw/sub050_2drt_07_grandfather1_r1_raw.h5,95726439931,95842791499,119,116351450,257022524,8,26378810,sub050,2drt,07_grandfather1,1
sub050/2drt/raw/sub050_2drt_08_grandfather2_r1_raw.h5,95842791500,95942195130,119,99403512,219608980,8,26378810,sub050,2drt,08_grandfather2,1
sub050/2drt/raw/sub050_2drt_09_northwind1_r1_raw.h5,95942195131,96026649328,117,84454081,186450028,8,26378810,sub050,2drt,09_northwind1,1
sub050/2drt/raw/sub050_2drt_10_northwind2_r1_raw.h5,96026649329,96125290910,117,98641465,217916384,8,26378810,sub050,2drt,10_northwind2,1
sub050/2drt/raw/sub050_2drt_11_postures_r1_raw.h5,96125290911,96280089518,115,154798493,342145896,8,26378810,sub050,2drt,11_postures,1
sub050/2drt/raw/sub050_2drt_01_vcv1_r2_raw.h5,96280089519,96460160264,111,180070635,398409016,8,26378810,sub050,2drt,01_vcv1,2
sub050/2drt/raw/sub050_2drt_02_vcv2_r2_raw.h5,96460160265,96641279407,111,181119032,400681212,8,26378810,sub050,2drt,02_vcv2,2
sub050/2drt/raw/sub050_2drt_03_vcv3_r2_raw.h5,96641279408,96818544930,111,177265412,392463924,8,26378810,sub050,2drt,03_vcv3,2
sub050/2drt/raw/sub050_2drt_04_bvt_r2_raw.h5,96818544931,96943618835,110,125073795,276405496,8,26378810,sub050,2drt,04_bvt,2
sub050/2drt/raw/sub050_2drt_05_shibboleth_r2_raw.h5,96943618836,97039146796,117,95527844,211246792,8,26378810,sub050,2drt,05_shibboleth,2
sub050/2drt/raw/sub050_2drt_06_rainbow_r2_raw.h5,97039146797,97220142657,114,180995747,401647212,8,26378810,sub050,2drt,06_rainbow,2
sub050/2drt/raw/sub050_2drt_07_grandfather1_r2_raw.h5,97220142658,97326547312,119,106404536,236236756,8,26378810,sub050,2drt,07_grandfather1,2
sub050/2drt/raw/sub050_2drt_08_grandfather2_r2_raw.h5,97326547313,97420894678,119,94347247,209167796,8,26378810,sub050,2drt,08_grandfather2,2
sub050/2drt/raw/sub050_2drt_09_northwind1_r2_raw.h5,97420894679,97496399115,117,75504320,167159464,8,26378810,sub050,2drt,09_northwind1,2
sub050/2drt/raw/sub050_2drt_10_northwind2_r2_raw.h5,97496399116,97587236230,117,90836998,201143708,8,26378810,sub050,2drt,10_northwind2,2
sub050/2drt/raw/sub050_2drt_11_postures_r2_raw.h5,97587236231,97697589559,115,110353214,244454044,8,26378810,sub050,2drt,11_postures,2
sub050/2drt/raw/sub050_2drt_12_picture1_raw.h5,97697589560,97814986633,112,117396962,260019220,8,26378810,sub050,2drt,12_picture1,
sub050/2drt/raw/sub050_2drt_13_picture2_raw.h5,97814986634,97936663391,112,121676646,269444008,8,26378810,sub050,2drt,13_picture2,
sub050/2drt/raw/sub050_2drt_14_picture3_raw.h5,97936663392,98061744169,112,125080666,277468096,8,26378810,sub050,2drt,14_picture3,
sub050/2drt/raw/sub050_2drt_15_picture4_raw.h5,98061744170,98180922945,112,119178664,264416616,8,26378810,sub050,2drt,15_picture4,
sub050/2drt/raw/sub050_2drt_16_picture5_raw.h5,98180922946,98299602672,112,118679615,263257416,8,26378810,sub050,2drt,16_picture5,
sub050/2drt/raw/sub050_2drt_17_topic1_raw.h5,98299602673,98417494419,110,117891637,261564820,8,26378810,sub050,2drt,17_topic1,
sub050/2drt/raw/sub050_2drt_18_topic2_raw.h5,98417494420,98535369895,110,117875366,261564820,8,26378810,sub050,2drt,18_topic2,
sub050/2drt/raw/sub050_2drt_19_topic3_raw.h5,98535369896,98654567337,110,119197332,264658116,8,26378810,sub050,2drt,19_topic3,
sub050/2drt/raw/sub050_2drt_20_topic4_raw.h5,98654567338,98772539854,110,117972407,261806320,8,26378810,sub050,2drt,20_topic4,
sub050/2drt/raw/sub050_2drt_21_topic5_raw.h5,98772539855,98890784908,110,118244944,262436316,8,26378810,sub050,2drt,21_topic5,
sub019/2drt/raw/sub019_2drt_01_vcv1_r1_raw.h5,103055864639,103191566130,111,135701381,294240772,8,26378810,sub019,2drt,01_vcv1,1
sub019/2drt/raw/sub019_2drt_02_vcv2_r1_raw.h5,103191566131,103327824044,111,136257803,295498668,8,26378810,sub019,2drt,02_vcv2,1
sub019/2drt/raw/sub019_2drt_03_vcv3_r1_raw.h5,103327824045,103471925025,111,144100870,312802644,8,26378810,sub019,2drt,03_vcv3,1
sub019/2drt/raw/sub019_2drt_04_bvt_r1_raw.h5,103471925026,103581495117,110,109569982,237929352,8,26378810,sub019,2drt,04_bvt,1
sub019/2drt/raw/sub019_2drt_05_shibboleth_r1_raw.h5,103581495118,103676353825,117,94858591,205881300,8,26378810,sub019,2drt,05_shibboleth,1
sub019/2drt/raw/sub019_2drt_06_rainbow_r1_raw.h5,103676353826,103811506624,114,135152685,292016876,8,26378810,sub019,2drt,06_rainbow,1
sub019/2drt/raw/sub019_2drt_07_grandfather1_r1_raw.h5,103811506625,103914594496,119,103087753,222702276,8,26378810,sub019,2drt,07_grandfather1,1
sub019/2drt/raw/sub019_2drt_08_grandfather2_r1_raw.h5,103914594497,104001477854,119,86883239,187756224,8,26378810,sub019,2drt,08_grandfather2,1
sub019/2drt/raw/sub019_2drt_09_northwind1_r1_raw.h5,104001477855,104068916463,117,67438492,145745796,8,26378810,sub019,2drt,09_northwind1,1
sub019/2drt/raw/sub019_2drt_10_northwind2_r1_raw.h5,104068916464,104154196559,117,85279979,184467632,8,26378810,sub019,2drt,10_northwind2,1
sub019/2drt/raw/sub019_2drt_11_postures_r1_raw.h5,104154196560,104276300934,115,122104260,264271716,8,26378810,sub019,2drt,11_postures,1
sub019/2drt/raw/sub019_2drt_01_vcv1_r2_raw.h5,104276300935,104434402230,111,158101185,342966996,8,26378810,sub019,2drt,01_vcv1,2
sub019/2drt/raw/sub019_2drt_02_vcv2_r2_raw.h5,104434402231,104576547184,111,142144843,304247256,8,26378810,sub019,2drt,02_vcv2,2
sub019/2drt/raw/sub019_2drt_03_vcv3_r2_raw.h5,104576547185,104711099198,111,134551903,288005880,8,26378810,sub019,2drt,03_vcv3,2
sub019/2drt/raw/sub019_2drt_04_bvt_r2_raw.h5,104711099199,104813917225,110,102817917,220140280,8,26378810,sub019,2drt,04_bvt,2
sub019/2drt/raw/sub019_2drt_05_shibboleth_r2_raw.h5,104813917226,104909950703,117,96033361,205639800,8,26378810,sub019,2drt,05_shibboleth,2
sub019/2drt/raw/sub019_2drt_06_rainbow_r2_raw.h5,104909950704,105044224337,114,134273520,287571180,8,26378810,sub019,2drt,06_rainbow,2
sub019/2drt/raw/sub019_2drt_07_grandfather1_r2_raw.h5,105044224338,105147508450,119,103283994,221156676,8,26378810,sub019,2drt,07_grandfather1,2
sub019/2drt/raw/sub019_2drt_08_grandfather2_r2_raw.h5,105147508451,105233870628,119,86362059,184902332,8,26378810,sub019,2drt,08_grandfather2,2
sub019/2drt/raw/sub019_2drt_09_northwind1_r2_raw.h5,105233870629,105296017212,117,62146467,132986212,8,26378810,sub019,2drt,09_northwind1,2
sub019/2drt/raw/sub019_2drt_10_northwind2_r2_raw.h5,105296017213,105384173730,117,88156401,188770524,8,26378810,sub019,2drt,10_northwind2,2
sub019/2drt/raw/sub019_2drt_11_postures_r2_raw.h5,105384173731,105508965613,115,124791768,267026912,8,26378810,sub019,2drt,11_postures,2
sub019/2drt/raw/sub019_2drt_12_picture1_raw.h5,105508965614,105631768843,112,122803118,263064216,8,26378810,sub019,2drt,12_picture1,
sub019/2drt/raw/sub019_2drt_13_picture2_raw.h5,105631768844,105753511356,112,121742401,260792020,8,26378810,sub019,2drt,13_picture2,
sub019/2drt/raw/sub019_2drt_14_picture3_raw.h5,105753511357,105877223507,112,123712039,264998312,8,26378810,sub019,2drt,14_picture3,
sub019/2drt/raw/sub019_2drt_15_picture4_raw.h5,105877223508,105998223517,112,120999898,259196024,8,26378810,sub019,2drt,15_picture4,
sub019/2drt/raw/sub019_2drt_16_picture5_raw.h5,105998223518,106119517263,112,121293634,259922620,8,26378810,sub019,2drt,16_picture5,
sub019/2drt/raw/sub019_2drt_17_topic1_raw.h5,106119517264,106244693669,110,125176296,268091608,8,26378810,sub019,2drt,17_topic1,
sub019/2drt/raw/sub019_2drt_18_topic2_raw.h5,106244693670,106366212064,110,121518285,260453920,8,26378810,sub019,2drt,18_topic2,
sub019/2drt/raw/sub019_2drt_19_topic3_raw.h5,106366212065,106487779132,110,121566958,260550520,8,26378810,sub019,2drt,19_topic3,
sub019/2drt/raw/sub019_2drt_20_topic4_raw.h5,106487779133,106609617898,110,121838656,261178420,8,26378810,sub019,2drt,20_topic4,
sub019/2drt/raw/sub019_2drt_21_topic5_raw.h5,106609617899,106731729292,110,122111284,261758020,8,26378810,sub019,2drt,21_topic5,
sub018/2drt/raw/sub018_2drt_01_vcv1_r1_raw.h5,110515703158,110634319685,111,118616417,255861228,8,26378810,sub018,2drt,01_vcv1,1
sub018/2drt/raw/sub018_2drt_02_vcv2_r1_raw.h5,110634319686,110755858285,111,121538489,262047820,8,26378810,sub018,2drt,02_vcv2,1
sub018/2drt/raw/sub018_2drt_03_vcv3_r1_raw.h5,110755858286,110867267567,111,111409171,240201548,8,26378810,sub018,2drt,03_vcv3,1
sub018/2drt/raw/sub018_2drt_04_bvt_r1_raw.h5,110867267568,110965101164,110,97833487,210956992,8,26378810,sub018,2drt,04_bvt,1
sub018/2drt/raw/sub018_2drt_05_shibboleth_r1_raw.h5,110965101165,111052725670,117,87624389,188963724,8,26378810,sub018,2drt,05_shibboleth,1
sub018/2drt/raw/sub018_2drt_06_rainbow_r1_raw.h5,111052725671,111179429640,114,126703856,272489004,8,26378810,sub018,2drt,06_rainbow,1
sub018/2drt/raw/sub018_2drt_07_grandfather1_r1_raw.h5,111179429641,111274314613,119,94884854,204043804,8,26378810,sub018,2drt,07_grandfather1,1
sub018/2drt/raw/sub018_2drt_08_grandfather2_r1_raw.h5,111274314614,111365719709,119,91404977,196987812,8,26378810,sub018,2drt,08_grandfather2,1
sub018/2drt/raw/sub018_2drt_09_northwind1_r1_raw.h5,111365719710,111437049834,117,71330008,153673284,8,26378810,sub018,2drt,09_northwind1,1
sub018/2drt/raw/sub018_2drt_10_northwind2_r1_raw.h5,111437049835,111522119782,117,85069831,183260132,8,26378810,sub018,2drt,10_northwind2,1
sub018/2drt/raw/sub018_2drt_11_postures_r1_raw.h5,111522119783,111617307512,115,95187615,204963600,8,26378810,sub018,2drt,11_postures,1
sub018/2drt/raw/sub018_2drt_01_vcv1_r2_raw.h5,111617307513,111722596951,111,105289328,226956868,8,26378810,sub018,2drt,01_vcv1,2
sub018/2drt/raw/sub018_2drt_02_vcv2_r2_raw.h5,111722596952,111824921737,111,102324675,220526680,8,26378810,sub018,2drt,02_vcv2,2
sub018/2drt/raw/sub018_2drt_03_vcv3_r2_raw.h5,111824921738,111929680292,111,104758444,225795572,8,26378810,sub018,2drt,03_vcv3,2
sub018/2drt/raw/sub018_2drt_04_bvt_r2_raw.h5,111929680293,112014768930,110,85088528,183260132,8,26378810,sub018,2drt,04_bvt,2
sub018/2drt/raw/sub018_2drt_05_shibboleth_r2_raw.h5,112014768931,112096757565,117,81988518,176632552,8,26378810,sub018,2drt,05_shibboleth,2
sub018/2drt/raw/sub018_2drt_06_rainbow_r2_raw.h5,112096757566,112221498134,114,124740455,268622908,8,26378810,sub018,2drt,06_rainbow,2
sub018/2drt/raw/sub018_2drt_07_grandfather1_r2_raw.h5,112221498135,112316748526,119,95250273,205301700,8,26378810,sub018,2drt,07_grandfather1,2
sub018/2drt/raw/sub018_2drt_08_grandfather2_r2_raw.h5,112316748527,112406317351,119,89568706,193119620,8,26378810,sub018,2drt,08_grandfather2,2
sub018/2drt/raw/sub018_2drt_09_northwind1_r2_raw.h5,112406317352,112478042622,117,71725154,154542684,8,26378810,sub018,2drt,09_northwind1,2
sub018/2drt/raw/sub018_2drt_10_northwind2_r2_raw.h5,112478042623,112569146885,117,91104146,196456512,8,26378810,sub018,2drt,10_northwind2,2
sub018/2drt/raw/sub018_2drt_11_postures_r2_raw.h5,112569146886,112675536378,115,106389378,228840568,8,26378810,sub018,2drt,11_postures,2
sub018/2drt/raw/sub018_2drt_12_picture1_raw.h5,112675536379,112799863967,112,124327477,264803016,8,26378810,sub018,2drt,12_picture1,
sub018/2drt/raw/sub018_2drt_13_picture2_raw.h5,112799863968,112922006111,112,122142032,263450616,8,26378810,sub018,2drt,13_picture2,
sub018/2drt/raw/sub018_2drt_14_picture3_raw.h5,112922006112,113044022279,112,122016056,263015916,8,26378810,sub018,2drt,14_picture3,
sub018/2drt/raw/sub018_2drt_15_picture4_raw.h5,113044022280,113178553470,112,134531079,290133176,8,26378810,sub018,2drt,15_picture4,
sub018/2drt/raw/sub018_2drt_16_picture5_raw.h5,113178553471,113300363192,112,121809610,262726116,8,26378810,sub018,2drt,16_picture5,
sub018/2drt/raw/sub018_2drt_17_topic1_raw.h5,113300363193,113421233197,110,120869895,260695420,8,26378810,sub018,2drt,17_topic1,
sub018/2drt/raw/sub018_2drt_18_topic2_raw.h5,113421233198,113542843631,110,121610324,262388016,8,26378810,sub018,2drt,18_topic2,
sub018/2drt/raw/sub018_2drt_19_topic3_raw.h5,113542843632,113663882791,110,121039050,261033520,8,26378810,sub018,2drt,19_topic3,
sub018/2drt/raw/sub018_2drt_20_topic4_raw.h5,113663882792,113785247337,110,121364436,261661420,8,26378810,sub018,2drt,20_topic4,
sub018/2drt/raw/sub018_2drt_21_topic5_raw.h5,113785247338,113907310419,110,122062972,263160816,8,26378810,sub018,2drt,21_topic5,
sub043/2drt/raw/sub043_2drt_01_vcv1_r1_raw.h5,117434475617,117565536025,111,131060298,276163996,8,26378810,sub043,2drt,01_vcv1,1
sub043/2drt/raw/sub043_2drt_02_vcv2_r1_raw.h5,117565536026,117699024516,111,133488380,281529488,8,26378810,sub043,2drt,02_vcv2,1
sub043/2drt/raw/sub043_2drt_03_vcv3_r1_raw.h5,117699024517,117825529980,111,126505353,267075212,8,26378810,sub043,2drt,03_vcv3,1
sub043/2drt/raw/sub043_2drt_04_bvt_r1_raw.h5,117825529981,117952073576,110,126543486,267365012,8,26378810,sub043,2drt,04_bvt,1
sub043/2drt/raw/sub043_2drt_05_shibboleth_r1_raw.h5,117952073577,118040719775,117,88646082,187416028,8,26378810,sub043,2drt,05_shibboleth,1
sub043/2drt/raw/sub043_2drt_06_rainbow_r1_raw.h5,118040719776,118153604708,114,112884819,238702152,8,26378810,sub043,2drt,06_rainbow,1
sub043/2drt/raw/sub043_2drt_07_grandfather1_r1_raw.h5,118153604709,118247426003,119,93821176,198388512,8,26378810,sub043,2drt,07_grandfather1,1
sub043/2drt/raw/sub043_2drt_08_grandfather2_r1_raw.h5,118247426004,118331085557,119,83659435,176880340,8,26378810,sub043,2drt,08_grandfather2,1
sub043/2drt/raw/sub043_2drt_09_northwind1_r1_raw.h5,118331085558,118389421440,117,58335766,123366128,8,26378810,sub043,2drt,09_northwind1,1
sub043/2drt/raw/sub043_2drt_10_northwind2_r1_raw.h5,118389421441,118466714218,117,77292661,163486568,8,26378810,sub043,2drt,10_northwind2,1
sub043/2drt/raw/sub043_2drt_11_postures_r1_raw.h5,118466714219,118638917464,115,172203131,363605768,8,26378810,sub043,2drt,11_postures,1
sub043/2drt/raw/sub043_2drt_01_vcv1_r2_raw.h5,118638917465,118757095017,111,118177442,249771236,8,26378810,sub043,2drt,01_vcv1,2
sub043/2drt/raw/sub043_2drt_02_vcv2_r2_raw.h5,118757095018,118885147452,111,128052324,270653604,8,26378810,sub043,2drt,02_vcv2,2
sub043/2drt/raw/sub043_2drt_03_vcv3_r2_raw.h5,118885147453,119018314169,111,133166606,281481188,8,26378810,sub043,2drt,03_vcv3,2
sub043/2drt/raw/sub043_2drt_04_bvt_r2_raw.h5,119018314170,119123523406,110,105209127,222364176,8,26378810,sub043,2drt,04_bvt,2
sub043/2drt/raw/sub043_2drt_05_shibboleth_r2_raw.h5,119123523407,119210712384,117,87188861,184081232,8,26378810,sub043,2drt,05_shibboleth,2
sub043/2drt/raw/sub043_2drt_06_rainbow_r2_raw.h5,119210712385,119325176364,114,114463866,241698848,8,26378810,sub043,2drt,06_rainbow,2
sub043/2drt/raw/sub043_2drt_07_grandfather1_r2_raw.h5,119325176365,119421152157,119,95975674,202449904,8,26378810,sub043,2drt,07_grandfather1,2
sub043/2drt/raw/sub043_2drt_08_grandfather2_r2_raw.h5,119421152158,119497518995,119,76366719,161069472,8,26378810,sub043,2drt,08_grandfather2,2
sub043/2drt/raw/sub043_2drt_09_northwind1_r2_raw.h5,119497518996,119554900833,117,57381721,120900732,8,26378810,sub043,2drt,09_northwind1,2
sub043/2drt/raw/sub043_2drt_10_northwind2_r2_raw.h5,119554900834,119636438024,117,81537074,171945356,8,26378810,sub043,2drt,10_northwind2,2
sub043/2drt/raw/sub043_2drt_11_postures_r2_raw.h5,119636438025,119780093935,115,143655796,302892760,8,26378810,sub043,2drt,11_postures,2
sub043/2drt/raw/sub043_2drt_12_picture1_raw.h5,119780093936,119910313939,112,130219892,275582300,8,26378810,sub043,2drt,12_picture1,
sub043/2drt/raw/sub043_2drt_13_picture2_raw.h5,119910313940,120036388809,112,126074758,267075212,8,26378810,sub043,2drt,13_picture2,
sub043/2drt/raw/sub043_2drt_14_picture3_raw.h5,120036388810,120164769006,112,128380085,272054304,8,26378810,sub043,2drt,14_picture3,
sub043/2drt/raw/sub043_2drt_15_picture4_raw.h5,120164769007,120291834190,112,127065072,269299108,8,26378810,sub043,2drt,15_picture4,
sub043/2drt/raw/sub043_2drt_16_picture5_raw.h5,120291834191,120422420104,112,130585802,276502096,8,26378810,sub043,2drt,16_picture5,
sub043/2drt/raw/sub043_2drt_17_topic1_raw.h5,120422420105,120548979661,110,126559447,267946708,8,26378810,sub043,2drt,17_topic1,
sub043/2drt/raw/sub043_2drt_18_topic2_raw.h5,120548979662,120679673289,110,130693518,276791896,8,26378810,sub043,2drt,18_topic2,
sub043/2drt/raw/sub043_2drt_19_topic3_raw.h5,120679673290,120807517937,110,127844538,270895104,8,26378810,sub043,2drt,19_topic3,
sub043/2drt/raw/sub043_2drt_20_topic4_raw.h5,120807517938,120893135383,110,85617336,181181136,8,26378810,sub043,2drt,20_topic4,
sub043/2drt/raw/sub043_2drt_21_topic5_raw.h5,120893135384,121020108901,110,126973408,268478008,8,26378810,sub043,2drt,21_topic5,
sub039/2drt/raw/sub039_2drt_01_vcv1_r1_raw.h5,124658842148,124820416503,111,161574245,350119588,8,26378810,sub039,2drt,01_vcv1,1
sub039/2drt/raw/sub039_2drt_02_vcv2_r1_raw.h5,124820416504,124949514094,111,129097480,279643692,8,26378810,sub039,2drt,02_vcv2,1
sub039/2drt/raw/sub039_2drt_03_vcv3_r1_raw.h5,124949514095,125068395897,111,118881692,257553824,8,26378810,sub039,2drt,03_vcv3,1
sub039/2drt/raw/sub039_2drt_04_bvt_r1_raw.h5,125068395898,125162352086,110,93956079,203609104,8,26378810,sub039,2drt,04_bvt,1
sub039/2drt/raw/sub039_2drt_05_shibboleth_r1_raw.h5,125162352087,125265873623,117,103521420,224443172,8,26378810,sub039,2drt,05_shibboleth,1
sub039/2drt/raw/sub039_2drt_06_rainbow_r1_raw.h5,125265873624,125428287971,114,162414234,352343484,8,26378810,sub039,2drt,06_rainbow,1
sub039/2drt/raw/sub039_2drt_07_grandfather1_r1_raw.h5,125428287972,125558329808,119,130041718,282109088,8,26378810,sub039,2drt,07_grandfather1,1
sub039/2drt/raw/sub039_2drt_08_grandfather2_r1_raw.h5,125558329809,125673048164,119,114718237,248998436,8,26378810,sub039,2drt,08_grandfather2,1
sub039/2drt/raw/sub039_2drt_09_northwind1_r1_raw.h5,125673048165,125750340034,117,77291753,167642464,8,26378810,sub039,2drt,09_northwind1,1
sub039/2drt/raw/sub039_2drt_10_northwind2_r1_raw.h5,125750340035,125855058609,117,104718458,227246668,8,26378810,sub039,2drt,10_northwind2,1
sub039/2drt/raw/sub039_2drt_11_postures_r1_raw.h5,125855058610,125962924759,115,107866035,234061160,8,26378810,sub039,2drt,11_postures,1
sub039/2drt/raw/sub039_2drt_01_vcv1_r2_raw.h5,125962924760,126075148742,111,112223872,243488044,8,26378810,sub039,2drt,01_vcv1,2
sub039/2drt/raw/sub039_2drt_02_vcv2_r2_raw.h5,126075148743,126198125101,111,122976248,266640512,8,26378810,sub039,2drt,02_vcv2,2
sub039/2drt/raw/sub039_2drt_03_vcv3_r2_raw.h5,126198125102,126314094582,111,115969370,251463832,8,26378810,sub039,2drt,03_vcv3,2
sub039/2drt/raw/sub039_2drt_04_bvt_r2_raw.h5,126314094583,126388376489,110,74281797,161069472,8,26378810,sub039,2drt,04_bvt,2
